region;code;year;type;latitude;longitude;zone_beginning;landmark_settlement;date_beginning;area_beginning;date_end;area_total;area_forest
Ханты-Мансийский автономный округ — Югра;к-207   (30475);2000;Лесные;61.99805555555556;64.85805555555555;Авиационный мониторинг;н.п. Пантынг;24.07.2000;48;24.07.2000;48;27
Ханты-Мансийский автономный округ — Югра;к-149   (30502);2000;Лесные;64.05499999999999;60.26111111111111;Авиационный мониторинг;н.п. Щекурья;24.07.2000;93;24.07.2000;93;70
Ханты-Мансийский автономный округ — Югра;к-175   (30675);2000;Лесные;63.29194444444444;64.46194444444444;Авиационный мониторинг;н.п. Ниж.Люлюкары;24.07.2000;48;24.07.2000;48;3
Ханты-Мансийский автономный округ — Югра;к-74   (30679);2000;Лесные;64.75;62.54194444444444;Авиационный мониторинг;н.п. Хулга;24.07.2000;48;24.07.2000;48;13
Ханты-Мансийский автономный округ — Югра;к-36   (30680);2000;Лесные;64.75194444444445;62.49805555555556;Авиационный мониторинг;н.п. Хулга;24.07.2000;48;24.07.2000;48;3
Ханты-Мансийский автономный округ — Югра;к-83   (30740);2000;Лесные;61.51888888888889;72.86694444444444;Авиационный мониторинг;н.п. Солкино;25.07.2000;48;25.07.2000;48;17
Ханты-Мансийский автономный округ — Югра;к-205   (31070);2000;Лесные;64.19305555555556;63.64888888888889;Авиационный мониторинг;н.п. Мал.Шоганы;26.07.2000;48;26.07.2000;48;19
Ханты-Мансийский автономный округ — Югра;к-235   (31071);2000;Лесные;64.18;63.59611111111112;Авиационный мониторинг;н.п. Мал.Шоганы;26.07.2000;48;26.07.2000;48;8
Ханты-Мансийский автономный округ — Югра;к-113   (31417);2000;Лесные;63.080000000000005;66.89888888888889;Авиационный мониторинг;н.п. Лыхма;26.07.2000;48;26.07.2000;48;5
Ханты-Мансийский автономный округ — Югра;к-242   (31418);2000;Лесные;64.17694444444444;63.54694444444444;Авиационный мониторинг;н.п. Мал.Шоганы;26.07.2000;64;26.07.2000;64;44
Ханты-Мансийский автономный округ — Югра;к-84   (31424);2000;Лесные;62.87611111111112;65.80805555555555;Авиационный мониторинг;н.п. Шеркальский;26.07.2000;69;26.07.2000;69;13
Ханты-Мансийский автономный округ — Югра;к-10   (31823);2000;Лесные;62.83805555555556;65.75888888888889;Авиационный мониторинг;н.п. Шеркальский;28.07.2000;48;28.07.2000;48;14
Ханты-Мансийский автономный округ — Югра;к-22   (32033);2000;Лесные;62.943888888888885;66.07888888888888;Авиационный мониторинг;н.п. Шеркальский;28.07.2000;48;28.07.2000;48;29
Ханты-Мансийский автономный округ — Югра;к-183   (32034);2000;Лесные;63.21888888888889;66.64888888888889;Авиационный мониторинг;н.п. Лыхма;28.07.2000;66;28.07.2000;66;22
Ханты-Мансийский автономный округ — Югра;к-101   (32096);2000;Лесные;62.52305555555555;70.68194444444445;Космический мониторинг 1 уровня (авиационная охрана);н.п. Кетчемова;29.07.2000;48;31.07.2000;2369;81
Ханты-Мансийский автономный округ — Югра;к-66   (32569);2000;Лесные;62.76611111111111;67.27194444444444;Авиационный мониторинг;н.п. Стар.Моим;30.07.2000;93;30.07.2000;93;36
Ханты-Мансийский автономный округ — Югра;к-100   (32570);2000;Лесные;62.84305555555556;67.27888888888889;Авиационный мониторинг;н.п. Стар.Моим;30.07.2000;48;30.07.2000;48;9
Ханты-Мансийский автономный округ — Югра;к-306   (32631);2000;Лесные;62.49111111111111;74.85499999999999;Космический мониторинг 2 уровня (неохраняемая терр.);н.п. Ингуягун;31.07.2000;82;03.08.2000;221;19
Ханты-Мансийский автономный округ — Югра;к-292   (32632);2000;Лесные;62.53;73.89194444444445;Космический мониторинг 2 уровня (неохраняемая терр.);н.п. Ингуягун;31.07.2000;48;02.08.2000;65;15
Ханты-Мансийский автономный округ — Югра;к-227   (32634);2000;Лесные;62.72694444444445;71.49;Космический мониторинг 2 уровня (неохраняемая терр.);н.п. Тайбина;31.07.2000;48;31.07.2000;48;24
Ханты-Мансийский автономный округ — Югра;к-14   (32635);2000;Лесные;63.20888888888889;66.68611111111112;Авиационный мониторинг;н.п. Лыхма;31.07.2000;48;31.07.2000;48;41
Ханты-Мансийский автономный округ — Югра;к-75   (32638);2000;Лесные;61.566944444444445;72.10694444444444;Авиационный мониторинг;н.п. Лянтор;31.07.2000;48;31.07.2000;66;17
Ханты-Мансийский автономный округ — Югра;к-197   (32639);2000;Лесные;60.88194444444444;71.81;Авиационный мониторинг;н.п. Мушкины;31.07.2000;48;31.07.2000;48;1
Ханты-Мансийский автономный округ — Югра;к-163   (32865);2000;Лесные;62.39694444444444;69.63111111111111;Космический мониторинг 1 уровня (авиационная охрана);н.п. Кетчемова;31.07.2000;48;31.07.2000;48;15
Ханты-Мансийский автономный округ — Югра;к-230   (32939);2000;Лесные;62.13611111111111;77.96111111111111;Авиационный мониторинг;н.п. РАДУЖНЫЙ;01.08.2000;48;01.08.2000;48;1
Ханты-Мансийский автономный округ — Югра;к-186   (32940);2000;Лесные;61.97611111111112;74.465;Космический мониторинг 1 уровня (авиационная охрана);н.п. Ермаково;01.08.2000;96;02.08.2000;194;112
Ханты-Мансийский автономный округ — Югра;к-133   (32996);2000;Лесные;62.2;74.48694444444445;Космический мониторинг 1 уровня (авиационная охрана);н.п. Когалым;01.08.2000;48;01.08.2000;48;28
Ханты-Мансийский автономный округ — Югра;к-6   (32997);2000;Лесные;62.18305555555556;73.53388888888888;Космический мониторинг 1 уровня (авиационная охрана);н.п. Русскинская;01.08.2000;48;01.08.2000;48;43
Ханты-Мансийский автономный округ — Югра;к-210   (32998);2000;Лесные;61.62888888888889;74.44500000000001;Авиационный мониторинг;н.п. Тром-Аган;01.08.2000;48;02.08.2000;94;32
Ханты-Мансийский автономный округ — Югра;к-78   (33206);2000;Лесные;62.07805555555556;73.77388888888889;Космический мониторинг 1 уровня (авиационная охрана);н.п. Русскинская;02.08.2000;48;02.08.2000;48;16
Ханты-Мансийский автономный округ — Югра;к-128   (33492);2000;Лесные;62.985;76.88;Космический мониторинг 1 уровня (авиационная охрана);н.п. Вынгапуровский;03.08.2000;48;05.08.2000;110;10
